case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,Action,EventOrigin,case:LoanGoal,case:ApplicationType,case:RequestedAmount
Application_1002747267,A_Accepted,2016-10-10 08:28:28.712000+00:00,2016-10-11 11:55:32.468000+00:00,User_104,statechange,Application,Home improvement,New credit,15000.0
Application_1002747267,O_Create Offer,2016-10-11 11:55:32.468000+00:00,2016-10-11 11:58:19.977000+00:00,User_104,Created,Offer,Home improvement,New credit,15000.0
Application_1002747267,O_Created,2016-10-11 11:58:19.977000+00:00,2016-10-11 11:58:20.626000+00:00,User_104,statechange,Offer,Home improvement,New credit,15000.0
Application_1002747267,O_Sent (mail and online),2016-10-11 11:58:20.626000+00:00,2016-10-11 12:01:31.092000+00:00,User_104,statechange,Offer,Home improvement,New credit,15000.0
Application_1002747267,W_Complete application,2016-10-11 12:01:31.092000+00:00,2016-10-11 12:01:31.104000+00:00,User_104,Deleted,Workflow,Home improvement,New credit,15000.0
Application_1002747267,A_Complete,2016-10-11 12:01:31.104000+00:00,2016-10-11 12:01:31.121000+00:00,User_104,statechange,Application,Home improvement,New credit,15000.0
Application_1002747267,A_Validating,2016-10-11 12:01:31.121000+00:00,2016-10-14 11:55:15.907000+00:00,User_123,statechange,Application,Home improvement,New credit,15000.0
Application_1002747267,O_Returned,2016-10-14 11:55:15.907000+00:00,2016-10-14 11:55:24.816000+00:00,User_123,statechange,Offer,Home improvement,New credit,15000.0
Application_1002747267,A_Denied,2016-10-14 11:55:24.816000+00:00,2016-10-17 14:20:44.982000+00:00,User_75,statechange,Application,Home improvement,New credit,15000.0
Application_1002747267,O_Refused,2016-10-17 14:20:44.982000+00:00,2016-10-17 14:20:45.011000+00:00,User_75,statechange,Offer,Home improvement,New credit,15000.0
Application_1002747267,W_Validate application,2016-10-17 14:20:45.011000+00:00,2016-10-17 14:20:45.019000+00:00,User_75,Deleted,Workflow,Home improvement,New credit,15000.0
Application_1002747267,END,2016-10-17 14:20:45.011000+00:00,2016-10-17 14:20:45.019000+00:00,SYSTEM,Deleted,Workflow,Home improvement,New credit,15000.0
Application_1002961837,START,2016-09-19 11:22:00.198000+00:00,2016-09-19 11:22:00.197000+00:00,SYSTEM,Created,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Create Application,2016-09-19 11:22:00.198000+00:00,2016-09-19 11:22:00.198000+00:00,User_1,Created,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Submitted,2016-09-19 11:22:00.198000+00:00,2016-09-19 11:22:00.237000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Concept,2016-09-19 11:22:00.237000+00:00,2016-09-19 11:22:37.802000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Accepted,2016-09-19 11:22:37.802000+00:00,2016-09-21 11:46:21.070000+00:00,User_48,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Create Offer,2016-09-21 11:46:21.070000+00:00,2016-09-21 11:53:35.029000+00:00,User_48,Created,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Created,2016-09-21 11:53:35.029000+00:00,2016-09-21 11:53:35.668000+00:00,User_48,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Create Offer,2016-09-21 11:53:35.668000+00:00,2016-09-21 11:54:13.244000+00:00,User_48,Created,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Created,2016-09-21 11:54:13.244000+00:00,2016-09-21 11:54:13.871000+00:00,User_48,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Sent (mail and online),2016-09-21 11:54:13.871000+00:00,2016-09-21 11:54:43.721000+00:00,User_48,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Sent (mail and online),2016-09-21 11:54:43.721000+00:00,2016-09-21 11:54:43.724000+00:00,User_48,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Complete,2016-09-21 11:54:43.724000+00:00,2016-09-21 11:54:43.750000+00:00,User_48,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Create Offer,2016-09-21 11:54:43.750000+00:00,2016-10-17 08:46:10.118000+00:00,User_67,Created,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Created,2016-10-17 08:46:10.118000+00:00,2016-10-17 08:46:11.089000+00:00,User_67,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Create Offer,2016-10-17 08:46:11.089000+00:00,2016-10-17 08:46:25.839000+00:00,User_67,Created,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Created,2016-10-17 08:46:25.839000+00:00,2016-10-17 08:46:26.908000+00:00,User_67,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Sent (mail and online),2016-10-17 08:46:26.908000+00:00,2016-10-17 08:46:41.840000+00:00,User_67,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Sent (mail and online),2016-10-17 08:46:41.840000+00:00,2016-10-17 08:46:41.842000+00:00,User_67,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Validating,2016-10-17 08:46:41.842000+00:00,2016-10-26 07:58:56.939000+00:00,User_123,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Returned,2016-10-26 07:58:56.939000+00:00,2016-10-26 08:00:29.662000+00:00,User_123,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Incomplete,2016-10-26 08:00:29.662000+00:00,2016-10-26 08:08:09.665000+00:00,User_123,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Validating,2016-10-26 08:08:09.665000+00:00,2016-10-27 08:27:36.574000+00:00,User_113,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Incomplete,2016-10-27 08:27:36.574000+00:00,2016-10-27 11:43:13.008000+00:00,User_100,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Validating,2016-10-27 11:43:13.008000+00:00,2016-10-31 10:56:38.516000+00:00,User_121,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Accepted,2016-10-31 10:56:38.516000+00:00,2016-10-31 12:38:23.628000+00:00,User_100,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,A_Pending,2016-10-31 12:38:23.628000+00:00,2016-10-31 12:38:23.631000+00:00,User_100,statechange,Application,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Cancelled,2016-10-31 12:38:23.631000+00:00,2016-10-31 12:38:23.646000+00:00,User_100,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Cancelled,2016-10-31 12:38:23.646000+00:00,2016-10-31 12:38:23.657000+00:00,User_100,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,O_Cancelled,2016-10-31 12:38:23.657000+00:00,2016-10-31 12:38:23.669000+00:00,User_100,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1002961837,END,2016-10-31 12:38:23.657000+00:00,2016-10-31 12:38:23.669000+00:00,SYSTEM,statechange,Offer,Existing loan takeover,New credit,9000.0
Application_1003445359,START,2016-09-20 14:54:44.210000+00:00,2016-09-20 14:54:44.209000+00:00,SYSTEM,Created,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Create Application,2016-09-20 14:54:44.210000+00:00,2016-09-20 14:54:44.210000+00:00,User_1,Created,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Submitted,2016-09-20 14:54:44.210000+00:00,2016-09-20 14:54:44.258000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Concept,2016-09-20 14:54:44.258000+00:00,2016-09-20 14:55:34.267000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Accepted,2016-09-20 14:55:34.267000+00:00,2016-09-21 10:17:38.180000+00:00,User_49,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,O_Create Offer,2016-09-21 10:17:38.180000+00:00,2016-09-21 10:19:24.830000+00:00,User_49,Created,Offer,Existing loan takeover,New credit,15000.0
Application_1003445359,O_Created,2016-09-21 10:19:24.830000+00:00,2016-09-21 10:19:25.491000+00:00,User_49,statechange,Offer,Existing loan takeover,New credit,15000.0
Application_1003445359,O_Sent (mail and online),2016-09-21 10:19:25.491000+00:00,2016-09-21 10:19:33.277000+00:00,User_49,statechange,Offer,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Complete,2016-09-21 10:19:33.277000+00:00,2016-09-21 10:19:33.299000+00:00,User_49,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Validating,2016-09-21 10:19:33.299000+00:00,2016-09-26 11:30:27.001000+00:00,User_27,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,O_Returned,2016-09-26 11:30:27.001000+00:00,2016-09-26 11:34:24.275000+00:00,User_27,statechange,Offer,Existing loan takeover,New credit,15000.0
Application_1003445359,O_Accepted,2016-09-26 11:34:24.275000+00:00,2016-10-03 05:18:34.135000+00:00,User_68,statechange,Offer,Existing loan takeover,New credit,15000.0
Application_1003445359,A_Pending,2016-10-03 05:18:34.135000+00:00,2016-10-03 05:18:34.139000+00:00,User_68,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003445359,END,2016-10-03 05:18:34.135000+00:00,2016-10-03 05:18:34.139000+00:00,SYSTEM,statechange,Application,Existing loan takeover,New credit,15000.0
Application_1003896153,START,2016-09-27 10:13:58.353000+00:00,2016-09-27 10:13:58.352000+00:00,SYSTEM,Created,Application,Car,New credit,20000.0
Application_1003896153,A_Create Application,2016-09-27 10:13:58.353000+00:00,2016-09-27 10:13:58.353000+00:00,User_1,Created,Application,Car,New credit,20000.0
Application_1003896153,A_Submitted,2016-09-27 10:13:58.353000+00:00,2016-09-27 10:13:59.189000+00:00,User_1,statechange,Application,Car,New credit,20000.0
Application_1003896153,A_Concept,2016-09-27 10:13:59.189000+00:00,2016-09-27 10:14:48.674000+00:00,User_1,statechange,Application,Car,New credit,20000.0
Application_1003896153,A_Accepted,2016-09-27 10:14:48.674000+00:00,2016-09-28 10:34:09.559000+00:00,User_67,statechange,Application,Car,New credit,20000.0
Application_1003896153,O_Create Offer,2016-09-28 10:34:09.559000+00:00,2016-09-28 10:36:31.327000+00:00,User_67,Created,Offer,Car,New credit,20000.0
Application_1003896153,O_Created,2016-09-28 10:36:31.327000+00:00,2016-09-28 10:36:32.095000+00:00,User_67,statechange,Offer,Car,New credit,20000.0
Application_1003896153,O_Create Offer,2016-09-28 10:36:32.095000+00:00,2016-09-28 10:44:15.309000+00:00,User_67,Created,Offer,Car,New credit,20000.0
Application_1003896153,O_Created,2016-09-28 10:44:15.309000+00:00,2016-09-28 10:44:15.837000+00:00,User_67,statechange,Offer,Car,New credit,20000.0
Application_1003896153,O_Sent (mail and online),2016-09-28 10:44:15.837000+00:00,2016-09-28 10:45:26.491000+00:00,User_67,statechange,Offer,Car,New credit,20000.0
Application_1003896153,O_Sent (mail and online),2016-09-28 10:45:26.491000+00:00,2016-09-28 10:45:26.493000+00:00,User_67,statechange,Offer,Car,New credit,20000.0
Application_1003896153,A_Complete,2016-09-28 10:45:26.493000+00:00,2016-09-28 10:45:26.514000+00:00,User_67,statechange,Application,Car,New credit,20000.0
Application_1003896153,A_Validating,2016-09-28 10:45:26.514000+00:00,2016-10-03 09:44:41.970000+00:00,User_27,statechange,Application,Car,New credit,20000.0
Application_1003896153,O_Returned,2016-10-03 09:44:41.970000+00:00,2016-10-03 09:45:05.976000+00:00,User_27,statechange,Offer,Car,New credit,20000.0
Application_1003896153,A_Denied,2016-10-03 09:45:05.976000+00:00,2016-10-05 15:57:45.499000+00:00,User_75,statechange,Application,Car,New credit,20000.0
Application_1003896153,O_Refused,2016-10-05 15:57:45.499000+00:00,2016-10-05 15:57:45.524000+00:00,User_75,statechange,Offer,Car,New credit,20000.0
Application_1003896153,O_Refused,2016-10-05 15:57:45.524000+00:00,2016-10-05 15:57:45.530000+00:00,User_75,statechange,Offer,Car,New credit,20000.0
Application_1003896153,END,2016-10-05 15:57:45.524000+00:00,2016-10-05 15:57:45.530000+00:00,SYSTEM,statechange,Offer,Car,New credit,20000.0
Application_1003963311,START,2016-09-16 10:43:49.507000+00:00,2016-09-16 10:43:49.506000+00:00,SYSTEM,Created,Application,Unknown,New credit,0.0
Application_1003963311,A_Create Application,2016-09-16 10:43:49.507000+00:00,2016-09-16 10:43:49.507000+00:00,User_71,Created,Application,Unknown,New credit,0.0
Application_1003963311,A_Concept,2016-09-16 10:43:49.507000+00:00,2016-09-16 10:43:49.522000+00:00,User_71,statechange,Application,Unknown,New credit,0.0
Application_1003963311,A_Accepted,2016-09-16 10:43:49.522000+00:00,2016-09-16 10:50:21.297000+00:00,User_71,statechange,Application,Unknown,New credit,0.0
Application_1003963311,O_Create Offer,2016-09-16 10:50:21.297000+00:00,2016-09-16 10:55:06.677000+00:00,User_71,Created,Offer,Unknown,New credit,0.0
Application_1003963311,O_Created,2016-09-16 10:55:06.677000+00:00,2016-09-16 10:55:07.407000+00:00,User_71,statechange,Offer,Unknown,New credit,0.0
Application_1003963311,O_Sent (mail and online),2016-09-16 10:55:07.407000+00:00,2016-09-16 10:55:15.632000+00:00,User_71,statechange,Offer,Unknown,New credit,0.0
Application_1003963311,W_Complete application,2016-09-16 10:55:15.632000+00:00,2016-09-16 10:55:15.645000+00:00,User_71,Deleted,Workflow,Unknown,New credit,0.0
Application_1003963311,A_Complete,2016-09-16 10:55:15.645000+00:00,2016-09-16 10:55:15.654000+00:00,User_71,statechange,Application,Unknown,New credit,0.0
Application_1003963311,A_Validating,2016-09-16 10:55:15.654000+00:00,2016-09-22 12:13:22.935000+00:00,User_121,statechange,Application,Unknown,New credit,0.0
Application_1003963311,O_Returned,2016-09-22 12:13:22.935000+00:00,2016-09-22 12:13:26.017000+00:00,User_121,statechange,Offer,Unknown,New credit,0.0
Application_1003963311,O_Accepted,2016-09-22 12:13:26.017000+00:00,2016-09-29 07:39:52.896000+00:00,User_83,statechange,Offer,Unknown,New credit,0.0
Application_1003963311,A_Pending,2016-09-29 07:39:52.896000+00:00,2016-09-29 07:39:52.899000+00:00,User_83,statechange,Application,Unknown,New credit,0.0
Application_1003963311,END,2016-09-29 07:39:52.896000+00:00,2016-09-29 07:39:52.899000+00:00,SYSTEM,statechange,Application,Unknown,New credit,0.0
Application_1004317586,START,2016-09-14 17:19:15.957000+00:00,2016-09-14 17:19:15.956000+00:00,SYSTEM,Created,Application,Car,New credit,10000.0
Application_1004317586,A_Create Application,2016-09-14 17:19:15.957000+00:00,2016-09-14 17:19:15.957000+00:00,User_61,Created,Application,Car,New credit,10000.0
Application_1004317586,A_Concept,2016-09-14 17:19:15.957000+00:00,2016-09-14 17:19:15.973000+00:00,User_61,statechange,Application,Car,New credit,10000.0
Application_1004317586,A_Accepted,2016-09-14 17:19:15.973000+00:00,2016-09-14 17:22:28.791000+00:00,User_61,statechange,Application,Car,New credit,10000.0
Application_1004317586,O_Create Offer,2016-09-14 17:22:28.791000+00:00,2016-09-14 17:23:19.665000+00:00,User_61,Created,Offer,Car,New credit,10000.0
Application_1004317586,O_Created,2016-09-14 17:23:19.665000+00:00,2016-09-14 17:23:20.245000+00:00,User_61,statechange,Offer,Car,New credit,10000.0
Application_1004317586,O_Sent (mail and online),2016-09-14 17:23:20.245000+00:00,2016-09-14 17:23:31.345000+00:00,User_61,statechange,Offer,Car,New credit,10000.0
Application_1004317586,W_Complete application,2016-09-14 17:23:31.345000+00:00,2016-09-14 17:23:31.358000+00:00,User_61,Deleted,Workflow,Car,New credit,10000.0
Application_1004317586,A_Complete,2016-09-14 17:23:31.358000+00:00,2016-09-14 17:23:31.368000+00:00,User_61,statechange,Application,Car,New credit,10000.0
Application_1004317586,A_Validating,2016-09-14 17:23:31.368000+00:00,2016-09-20 14:28:08.926000+00:00,User_123,statechange,Application,Car,New credit,10000.0
Application_1004317586,O_Returned,2016-09-20 14:28:08.926000+00:00,2016-09-20 14:28:17.729000+00:00,User_123,statechange,Offer,Car,New credit,10000.0
Application_1004317586,A_Denied,2016-09-20 14:28:17.729000+00:00,2016-09-23 09:41:39.217000+00:00,User_99,statechange,Application,Car,New credit,10000.0
Application_1004317586,O_Refused,2016-09-23 09:41:39.217000+00:00,2016-09-23 09:41:39.239000+00:00,User_99,statechange,Offer,Car,New credit,10000.0
Application_1004317586,W_Validate application,2016-09-23 09:41:39.239000+00:00,2016-09-23 09:41:39.247000+00:00,User_99,Deleted,Workflow,Car,New credit,10000.0
Application_1004317586,END,2016-09-23 09:41:39.239000+00:00,2016-09-23 09:41:39.247000+00:00,SYSTEM,Deleted,Workflow,Car,New credit,10000.0
Application_100433898,START,2016-08-11 11:36:02.234000+00:00,2016-08-11 11:36:02.233000+00:00,SYSTEM,Created,Application,Car,New credit,15700.0
Application_100433898,A_Create Application,2016-08-11 11:36:02.234000+00:00,2016-08-11 11:36:02.234000+00:00,User_1,Created,Application,Car,New credit,15700.0
Application_100433898,A_Submitted,2016-08-11 11:36:02.234000+00:00,2016-08-11 11:36:02.285000+00:00,User_1,statechange,Application,Car,New credit,15700.0
Application_100433898,A_Concept,2016-08-11 11:36:02.285000+00:00,2016-08-11 11:36:57.869000+00:00,User_1,statechange,Application,Car,New credit,15700.0
